Node,Eigenvector Centrality
10.1016/s0002-9440(10)65094-8,3.1380467733641987e-12
10.1523/jneurosci.20-05-01657.2000,3.1732638625264504e-12
10.1001/archneur.56.6.673,3.1380467733641987e-12
2303409,5.966068587058295e-15
10.1016/0895-4356(93)90142-n,5.271181086844102e-13
3576139,5.271181086844102e-13
10.1056/nejm198603063141003,5.271181086844102e-13
10.1016/0003-9993(94)90003-5,5.271181086844102e-13
2930345,5.271181086844102e-13
10.1002/art.1780390113,5.271181086844102e-13
10.1080/00140137208924416,5.271181086844102e-13
10.1093/rheumatology/28.6.500,5.271181086844102e-13
10.1007/bf02032335,5.271181086844102e-13
10.1007/bf02032083,5.271181086844102e-13
10.1001/jama.262.17.2395,5.271181086844102e-13
3052971,5.271181086844102e-13
1026900,5.271181086844102e-13
10.1378/chest.98.2.352,5.271181086844102e-13
10.1056/nejm198811243192104,5.271181086844102e-13
10.1056/nejm198811033191808,5.271181086844102e-13
1899153,4.0184079958982847e-13
10.1016/0192-0561(89)90163-x,4.0184079958982847e-13
427767,4.0184079958982847e-13
1054764,4.0184079958982847e-13
10.1056/nejm198303033080901,4.0184079958982847e-13
10.1016/0046-8177(94)90295-x,4.0184079958982847e-13
10.1056/nejm197711172972010,4.0184079958982847e-13
10.1016/0002-9343(85)90240-2,4.0184079958982847e-13
10.1016/s0049-0172(97)80023-6,4.0184079958982847e-13
67887,4.0184079958982847e-13
10.1002/art.1780390415,4.0184079958982847e-13
10.1002/1097-0142(19820901)50:5<869::aid-cncr2820500511>3.0.co,4.0184079958982847e-13
10.1007/bf00542348,7.969202287516695e-13
10.1002/jbmr.5650080311,7.969202287516695e-13
7837160,1.1987636379016787e-12
10.1093/rheumatology/33.4.348,7.969202287516695e-13
4877784,7.969202287516695e-13
10.1111/j.1365-2265.1986.tb03254.x,7.969202287516695e-13
10.3109/03009749609103760,7.969202287516695e-13
10.1210/jc.79.6.1693,7.969202287516695e-13
10.1007/bf02405069,7.969202287516695e-13
10.1210/jcem.79.6.7989477,7.969202287516695e-13
10.1016/0026-0495(83)90221-4,1.467543145776463e-07
10.1016/s0002-9343(99)80345-3,1.1987636379016787e-12
10.1016/s0002-9343(96)00387-7,7.969202287516695e-13
10.1007/bf02529727,1.1987636379016787e-12
10.1016/s0002-9343(97)90006-1,4.018434091500091e-13
10.1002/bimj.4710340303,4.018434091500091e-13
10.1210/jcem.83.4.4742,4.018434091500091e-13
8782129,4.018434091500091e-13
10.2307/2530666,4.018434091500091e-13
2591109,4.018434091500091e-13
7674223,4.018434091500091e-13
10.1210/jcem.77.4.8104954,4.018434091500091e-13
10.1210/jc.83.4.1128,4.018434091500091e-13
10.1002/jbmr.5650100719,4.018434091500091e-13
10.1002/jbmr.5650110716,4.018434091500091e-13
1895260,4.018434091500091e-13
10.1056/nejm199610033351403,4.018434091500091e-13
10.1002/art.1780271203,4.018434091500091e-13
10.1007/bf01623222,4.018434091500091e-13
10.1016/8756-3282(95)00075-o,4.018434091500091e-13
10.1016/s0002-9343(99)80134-x,4.018434091500091e-13
10.1016/s0002-9343(99)80154-5,4.018434091500091e-13
10.1056/nejm199511303332201,4.018434091500091e-13
10.1016/s0140-6736(96)07088-2,4.018434091500091e-13
10.1002/art.1780371014,4.018434091500091e-13
10.1016/0140-6736(93)92555-8,4.018434091500091e-13
10.1136/bmj.313.7053.344,4.018434091500091e-13
10.7326/0003-4819-125-12-199612150-00004,4.018434091500091e-13
10.1210/jc.77.4.1046,4.018434091500091e-13
4005384,4.018434091500091e-13
10.1172/jci109506,4.018434091500091e-13
10.7326/0003-4819-123-2-199507150-00009,4.0184079958982847e-13
10.1016/s0140-6736(97)24030-4,4.0184079958982847e-13
10.1097/00007691-199706000-00013,4.0184079958982847e-13
10.1016/s0140-6736(96)90531-0,4.0184079958982847e-13
10.1016/0140-6736(93)93028-y,4.0184079958982847e-13
7901568,4.0184079958982847e-13
10.1016/s0140-6736(95)90520-0,4.0184079958982847e-13
10.7326/0003-4819-123-1-199507010-00004,4.0184079958982847e-13
10.1038/clpt.1994.4,4.0184079958982847e-13
7703493,4.0184079958982847e-13
7857117,4.0184079958982847e-13
10.1016/0140-6736(93)93168-z,4.0184079958982847e-13
10.1093/brain/93.4.709,0.02471761435603974
4173933,0.02471761435603974
4158327,0.02471761435603974
10.1016/0002-9343(68)90050-8,0.02471761435603974
10.4049/jimmunol.101.1.104,0.02471761435603974
10.1212/wnl.12.11.778,0.024717614734054986
10.1212/wnl.51.3.778,0.02471761435603974
4900663,0.03289960560354538
10.1056/nejm197104152841501,0.02471761435603974
5548103,0.02471761435603974
10.1084/jem.104.5.727,0.02471761435603974
10.1084/jem.91.1.1,0.024850580783193923
4898278,0.02471761435603974
10.1007/bf00544325,0.03284651173681887
10.1084/jem.127.3.555,0.02471761435603974
10.1084/jem.131.1.1,0.024717614356045987
10.1084/jem.126.4.607,0.02471761435603974
10.4049/jimmunol.95.2.225,0.02471761435603974
10.1016/0006-291x(70)90186-5,0.02471761435603974
10.1007/bf00690685,0.026091237066384425
10.1212/wnl.42.7.1422,1.337637998915967e-11
10.1002/art.1780370621,6.7557594130884085e-12
10.1002/ana.410320624,1.6644130729954252e-11
10.1002/mus.880170919,6.746708537360776e-12
10.1212/wnl.44.6.1030,6.749762029779183e-12
10.1136/jnnp.57.suppl.72,6.746708537360776e-12
10.1016/s0140-6736(87)90627-1,6.746708537360776e-12
10.1136/jnnp.57.suppl.69,6.746708537360776e-12
10.1056/nejm199204233261706,6.945828417382833e-12
10.1007/bf00315327,6.746708537360776e-12
10.1212/wnl.46.2.584,6.746708537360776e-12
10.1001/archneur.1980.00500530039003,7.754555984930567e-11
10.1212/wnl.38.3.409,7.754555984930567e-11
10.1212/wnl.24.8.721,7.754555984930567e-11
10.1212/wnl.32.3.315,7.754555984930567e-11
10.1002/ana.410180302,7.756568953602836e-11
10.1212/wnl.36.2.141,7.754555984930567e-11
10.1212/wnl.34.8.1079,7.754555984930567e-11
10.1212/wnl.31.8.1054,7.754555984930567e-11
10.1001/archneur.1971.00480310111012,7.390530782428729e-13
10.1007/bf02892828,7.390530782428729e-13
10.1016/0735-0651(84)90049-9,7.390530782428729e-13
10.1007/bf01753410,7.390530782428729e-13
10.1007/978-1-4757-4723-2_10,7.390530782428729e-13
10.1007/bf00216767,7.390530782428729e-13
10.1016/0303-7207(77)90082-x,7.390530782428729e-13
10.1083/jcb.98.2.518,7.390530782428729e-13
10.1098/rspb.1980.0093,7.390530782428729e-13
10.1007/bf00691314,7.390530782428729e-13
10.1212/wnl.23.7.714,7.390530782428729e-13
10.1146/annurev.bi.53.070184.000343,7.390530782428729e-13
10.1002/mus.880090102,7.390530782428729e-13
10.1002/mus.880100509,7.390530782428729e-13
10.1002/mus.880040604,7.390609069234146e-13
10.1007/bf00204794,7.390530782428729e-13
10.1016/s0021-9258(19)38923-9,7.390530782428729e-13
10.1042/bj2080147,7.390530782428729e-13
10.1093/nar/15.7.3188,8.477186947453255e-13
10.1016/s0021-9258(19)37593-3,8.477186947453255e-13
10.1016/s0091-6749(97)70217-3,9.77336009427359e-13
10.1172/jci118101,1.2557826813517734e-12
10.1111/j.1600-065x.1994.tb00855.x,9.247034831373467e-13
10.1056/nejm199411103311907,8.477186947453255e-13
10.1101/gr.1.4.283,8.477186947453255e-13
10.1002/1529-0131(199804)41:4<710::aid-art19>3.0.co;2-k,8.810671100787068e-61
10.1111/j.1399-0039.1982.tb01450.x,2.440555894918021e-58
10.1159/000110192,1.2246832830094027e-58
10.7326/0003-4819-101-6-748,1.8015635969302808e-14
10.1016/0198-8859(94)90059-0,1.2246832830094027e-58
10.1093/rheumatology/33.12.1131,1.2246832830094027e-58
10.1093/rheumatology/29.2.128,1.2246832830094027e-58
10.1146/annurev.med.46.1.17,7.828680541861087e-18
10.1006/geno.1996.0153,1.2246832830094027e-58
10.1172/jci115814,1.2246832830094027e-58
10.1172/jci119067,1.2246832830094027e-58
10.1016/s0889-857x(21)00067-3,1.2246832830094027e-58
10.1097/00005792-197607000-00003,1.2246832830094027e-58
10.1097/00002281-199305060-00004,3.8190099674616817e-13
10.1097/00005792-198301000-00002,1.2246832830094027e-58
10.1097/00005792-199303000-00004,1.8266921264342538e-17
10.1016/0002-9343(75)90261-2,1.2246832830094027e-58
10.1136/ard.53.9.614,1.2246832830094027e-58
10.1111/j.1699-0463.1991.tb05139.x,1.8281811107726086e-14
10.7326/0003-4819-59-6-839,1.7035162808027712e-13
10.1073/pnas.86.16.6230,2.440555894918021e-58
10.4049/jimmunol.100.2.274,1.8281811107726086e-14
10.7326/0003-4819-117-10-801,1.2246832830094027e-58
10.1111/j.1744-313x.1991.tb00005.x,2.440555894918021e-58
10.1002/art.1780370511,1.2246832830094027e-58
10.1096/fasebj.6.10.1634042,1.2246832830094027e-58
10.3109/08916939408995692,1.2246832830094027e-58
10.1136/jmg.33.12.1015,1.2246832830094027e-58
10.1101/gad.7.7b.1354,3.870236118993579e-09
10.1016/0092-8674(86)90346-6,1.020856943767478e-08
10.1101/gad.6.10.1899,1.0170487961863703e-08
10.1016/0092-8674(95)90415-8,2.577317858588239e-09
10.1016/0092-8674(95)90416-6,2.577317858588239e-09
10.1016/0092-8674(93)90534-w,2.5738576869386615e-09
10.1016/0092-8674(93)90401-b,8.893328429372268e-09
10.1016/s0092-8674(00)81064-8,1.2809394265333225e-09
10.1083/jcb.134.1.13,1.2809394265333225e-09
10.1038/373303a0,2.577317858588239e-09
1777480,1.2809394265333225e-09
10.1146/annurev.immunol.14.1.649,1.2809394265333225e-09
10.1126/science.256.5055.367,7.581191269403448e-09
10.1038/373311a0,2.577317858588239e-09
10.1016/0092-8674(91)90285-7,1.0170487961863704e-08
8036023,1.2809394265333225e-09
10.1101/gad.9.16.1965,2.577317858588239e-09
1309735,8.874109529808786e-09
10.1084/jem.176.6.1583,1.2929182604053392e-09
10.1084/jem.177.6.1651,7.593170103275463e-09
10.1084/jem.179.2.503,1.2929182604053392e-09
10.1084/jem.177.4.1215,1.2929182604053392e-09
10.1084/jem.174.6.1517,1.2929182604053392e-09
10.1084/jem.176.3.787,1.2929182604053392e-09
10.1128/mcb.13.3.1572-1582.1993,2.5892966924602557e-09
2179815,1.2929182604053392e-09
2284104,7.593170103275463e-09
10.1126/science.2497518,7.593170103275463e-09
10.1111/j.1365-2249.1992.tb07926.x,1.2929182604053392e-09
10.1128/mcb.13.8.4770-4775.1993,1.2929182604053392e-09
10.1128/mcb.13.9.5276-5289.1993,1.2929182604053392e-09
10.1128/mcb.13.3.1769-1778.1993,7.593170103275463e-09
10.1128/mcb.13.2.1290-1295.1993,1.2929182604053392e-09
10.1128/mcb.13.6.3557-3566.1993,8.889548535330382e-09
1923524,1.2929182604053392e-09
10.1128/mcb.13.6.3301-3310.1993,8.889548535330382e-09
10.1128/mcb.13.7.3850-3859.1993,2.5892966924602557e-09
10.1128/mcb.13.2.852-860.1993,1.2929182604053392e-09
10.1128/mcb.13.7.3964-3974.1993,1.2929182604053392e-09
10.1128/mcb.13.6.3802-3810.1993,2.5892966924602557e-09
10.1128/mcb.13.3.1666-1674.1993,7.593170103275463e-09
2168404,1.2929182604053392e-09
2176217,1.2929182604053392e-09
10.1126/science.2006423,8.889548535330382e-09
10.1128/jvi.66.3.1294-1302.1992,1.2929182604053392e-09
10.1128/mcb.12.7.3094-3106.1992,7.593170103275463e-09
10.1128/mcb.12.2.685-695.1992,8.889548535330382e-09
10.1128/mcb.12.2.674-684.1992,8.889548535330382e-09
10.1128/mcb.12.6.2898-2908.1992,7.593170103275463e-09
10.1128/mcb.12.4.1736-1746.1992,1.2929182604053392e-09
8349650,1.2929182604053392e-09
8360178,1.2929182604053392e-09
8376361,1.2929182604053392e-09
8376408,1.2929182604053392e-09
2186042,7.593170103275463e-09
10.1126/science.1925551,1.2929182604053392e-09
10.1111/j.1432-1033.1991.tb15811.x,1.2929182604053392e-09
1437141,7.593170103275463e-09
1501885,7.593170103275463e-09
1630809,7.593170103275463e-09
1650444,1.2929182604053392e-09
1656369,1.2929182604053392e-09
1741161,1.2929182604053392e-09
1766669,1.2929182604053392e-09
10.1128/mcb.13.10.6530-6536.1993,1.2929182604053392e-09
10.1242/dev.118.4.1221,1.2929182604053392e-09
10.1128/jvi.66.10.5890-5897.1992,1.2929182604053392e-09
10.1128/jvi.67.1.288-293.1993,1.2929182604053392e-09
10.1128/mcb.13.10.6283-6289.1993,1.2929182604053392e-09
10.1128/mcb.13.10.6137-6146.1993,1.2929182604053392e-09
10.1128/mcb.13.11.7180-7190.1993,1.2929182604053392e-09
10.1128/mcb.13.12.7826-7835.1993,2.5892966924602557e-09
10.1128/mcb.13.10.6157-6169.1993,1.2929182604053392e-09
10.1128/mcb.13.10.6089-6101.1993,1.2929182604053392e-09
10.1128/mcb.13.11.7191-7198.1993,1.2929182604053392e-09
10.1128/mcb.13.11.6733-6741.1993,2.5892966924602557e-09
10.1073/pnas.88.22.10009,7.593170103275463e-09
1419905,7.593170103275463e-09
1793735,1.2929182604053392e-09
8098618,7.593170103275463e-09
10.1128/jvi.52.1.172-182.1984,7.593170103275463e-09
10.1128/jvi.67.5.2853-2861.1993,7.593170103275463e-09
10.1093/nar/20.15.3821,7.593170103275463e-09
10.1128/mcb.13.10.6231-6240.1993,1.2929182604053392e-09
10.1042/bj2970163,1.2929182604053392e-09
1624799,1.2929182604053392e-09
1680919,1.2929182604053392e-09
2654811,1.2929182604053392e-09
10.1089/dna.1992.11.523,8.889548535330382e-09
10.1128/jvi.68.4.2142-2150.1994,1.2929182604053392e-09
10.1128/jvi.67.8.5035-5040.1993,1.2929182604053392e-09
10.1128/mcb.9.11.5239-5243.1989,7.593170103275463e-09
10.1128/mcb.9.10.4323-4336.1989,1.2929182604053392e-09
10.1128/mcb.11.12.5867-5877.1991,2.5892966924602557e-09
10.1128/mcb.11.10.4943-4951.1991,7.593170103275463e-09
10.1128/jvi.65.6.3122-3130.1991,1.2929182604053392e-09
10.1073/pnas.90.19.8962,1.2929182604053392e-09
10.1073/pnas.80.9.2427,1.2929182604053392e-09
8454640,1.2929182604053392e-09
8473290,1.2929182604053392e-09
8496188,1.2929182604053392e-09
8505309,8.889548535330382e-09
1830061,1.2929182604053392e-09
1906501,1.2929182604053392e-09
1535123,1.2929182604053392e-09
10.1128/jvi.64.8.4037-4041.1990,1.2929182604053392e-09
10.1073/pnas.80.20.6229,2.5892966924602557e-09
10.1073/pnas.91.3.908,1.2929182604053392e-09
10.1038/352733a0,8.889548535330382e-09
1379595,1.2929182604053392e-09
1381359,1.2929182604053392e-09
1382069,1.2929182604053392e-09
10.1016/0092-8674(93)90468-6,1.2929182604053392e-09
10.1016/0092-8674(93)90071-w,1.2929182604053392e-09
10.1016/0092-8674(93)90402-c,1.2929182604053392e-09
10.1093/nar/11.14.4775,1.2929182604053392e-09
10.1128/jvi.66.10.6213-6219.1992,1.2929182604053392e-09
10.1128/jvi.65.8.4350-4358.1991,7.593170103275463e-09
10.1073/pnas.89.5.1875,7.593170103275463e-09
10.1073/pnas.91.1.28,1.2929182604053392e-09
10.1073/pnas.89.6.2489,7.593170103275463e-09
10.1016/0378-1119(93)90567-m,1.2929182604053392e-09
10.1126/science.1604322,8.964999795419795e-09
10.1126/science.8456277,1.2929182604053392e-09
1331059,1.2929182604053392e-09
10.1093/nar/21.19.4516,1.2929182604053392e-09
10.1128/mcb.9.6.2424-2430.1989,8.908767434893862e-09
10.1016/0014-5793(93)81709-9,1.2929182604053392e-09
8497124,1.2929182604053392e-09
10.3109/10715769209079515,7.612389002838946e-09
10.1016/0014-5793(92)80067-q,7.593170103275463e-09
1312087,7.593170103275463e-09
10.1128/jvi.67.9.5235-5246.1993,1.2929182604053392e-09
1332946,1.2929182604053392e-09
7688736,1.2929182604053392e-09
10.1016/0092-8674(94)90365-4,1.2929182604053392e-09
10.1016/0092-8674(93)90495-c,1.2929182604053392e-09
10.1016/0169-328x(93)90119-a,1.3121371599688198e-09
10.1016/0305-0491(92)90436-u,7.593170103275463e-09
10.1128/jvi.68.4.2073-2083.1994,1.2929182604053392e-09
10.1128/jvi.63.6.2557-2566.1989,7.593170103275463e-09
10.1016/0304-419x(92)90002-g,7.593170103275463e-09
8254185,1.2929182604053392e-09
8258685,1.2929182604053392e-09
8258705,1.2929182604053392e-09
10.1016/0098-2997(93)90004-w,2.5892966924602557e-09
10.1016/0303-7207(90)90221-s,1.2929182604053392e-09
10.1172/jci115078,1.2929182604053392e-09
10.1042/bst0210651,1.3121371599688198e-09
10.1038/367116a0,1.2929182604053392e-09
10.1038/365412a0,2.5892966924602557e-09
8253816,2.5892966924602557e-09
8253818,1.3309997362164167e-09
8276854,1.2929182604053392e-09
8307982,1.2929182604053392e-09
8454856,1.2929182604053392e-09
8515075,1.2929182604053392e-09
8515079,1.2929182604053392e-09
10.1128/jvi.68.4.2039-2050.1994,1.2929182604053392e-09
1878350,7.593170103275463e-09
10.1128/jvi.64.2.584-591.1990,1.2929182604053392e-09
7507961,1.2929182604053392e-09
10.1126/science.1891714,8.889548535330382e-09
10.1091/mbc.4.8.767,1.2929182604053392e-09
10.1091/mbc.3.12.1339,8.889548535330382e-09
10.1128/jvi.68.1.308-319.1994,1.2929182604053392e-09
8101106,1.2929182604053392e-09
8353285,1.2929182604053392e-09
10.1128/mcb.10.6.2840-2847.1990,1.2929182604053392e-09
10.1091/mbc.3.10.1131,1.2929182604053392e-09
10.1128/jvi.65.12.6892-6899.1991,1.2929182604053392e-09
10.1002/eji.1830221034,7.593170103275463e-09
10.1073/pnas.89.17.8145,1.2929182604053392e-09
8221233,1.2929182604053392e-09
10.1073/pnas.88.10.4328,7.593170103275463e-09
10.1073/pnas.87.12.4727,7.612389002838946e-09
10.1073/pnas.89.6.2150,1.2929182604053392e-09
10.1038/348076a0,8.889548535330382e-09
10.1016/0092-8674(89)90833-7,7.673719602144398e-09
10.1126/science.8424175,7.593170103275463e-09
10.1089/jir.1991.11.199,1.2929182604053392e-09
10.1101/gad.7.9.1703,1.2929182604053392e-09
10.1101/gad.6.4.619,1.2929182604053392e-09
10.1101/gad.8.6.688,1.2929182604053392e-09
10.1101/gad.7.11.2064,2.5892966924602557e-09
10.1101/gad.7.7a.1266,2.5892966924602557e-09
10.1073/pnas.91.6.2225,1.2929182604053392e-09
10.1101/gad.5.5.797,1.2929182604053392e-09
10.1101/gad.6.5.761,1.2929182604053392e-09
10.1101/gad.6.5.775,7.593170103275463e-09
10.1101/gad.4.11.1975,7.593170103275463e-09
10.1101/gad.3.11.1689,2.5892966924602557e-09
10.1101/gad.6.9.1654,2.5892966924602557e-09
10.1101/gad.4.2.190,1.2929182604053392e-09
10.1101/gad.5.9.1577,1.2929182604053392e-09
10.1016/0092-8674(90)90347-h,8.889548535330382e-09
10.1016/0092-8674(90)90275-j,8.889548535330382e-09
10.1016/0092-8674(90)90276-k,8.889548535330382e-09
10.1016/0092-8674(90)90146-6,7.593170103275463e-09
10.1016/0092-8674(89)90107-4,1.2929182604053392e-09
10.1101/gad.5.8.1464,8.889548535330382e-09
10.1101/gad.6.9.1728,1.2929182604053392e-09
10.1101/gad.6.8.1518,1.2929182604053392e-09
10.1002/j.1460-2075.1993.tb06067.x,1.2929182604053392e-09
10.1101/gad.6.12a.2352,7.593170103275463e-09
10.1101/gad.6.5.745,8.889548535330382e-09
10.1101/gad.5.9.1568,1.2929182604053392e-09
10.1159/000163664,1.2929182604053392e-09
10.1002/j.1460-2075.1993.tb05647.x,8.889548535330382e-09
10.1002/j.1460-2075.1992.tb05041.x,1.2929182604053392e-09
10.1002/j.1460-2075.1994.tb06329.x,1.2929182604053392e-09
10.1002/j.1460-2075.1993.tb06157.x,3.885675124515172e-09
10.1042/bj2900297,7.612389002838946e-09
10.1093/nar/21.8.1959,1.2929182604053392e-09
10.1038/359339a0,8.889548535330382e-09
10.1038/358597a0,7.593170103275463e-09
8137243,1.2929182604053392e-09
10.1016/0955-0674(93)90014-h,1.3683695204947516e-09
10.1084/jem.178.4.1365,1.2929182604053392e-09
10.1084/jem.178.4.1139,1.2929182604053392e-09
10.1084/jem.175.3.751,1.2929182604053392e-09
10.1128/jvi.67.5.2908-2913.1993,1.2929182604053392e-09
10.1128/jvi.68.4.2371-2382.1994,1.2929182604053392e-09
10.1038/326711a0,7.631251579086541e-09
10.1002/j.1460-2075.1991.tb07708.x,7.593170103275463e-09
10.1002/j.1460-2075.1992.tb05370.x,7.593170103275463e-09
10.1002/j.1460-2075.1993.tb05988.x,1.2929182604053392e-09
10.1073/pnas.88.9.3715,7.649402458582275e-09
10.1073/pnas.86.9.3351,1.2929182604053392e-09
10.1073/pnas.86.24.9936,1.2929182604053392e-09
10.1073/pnas.89.5.1529,7.593170103275463e-09
10.1016/s0171-2985(11)80342-6,7.593170103275463e-09
10.1126/science.1313189,1.2929300203115413e-09
10.1016/0092-8674(86)90807-x,7.631251579086541e-09
10.1002/j.1460-2075.1991.tb07761.x,8.92763001114146e-09
10.1002/j.1460-2075.1991.tb04994.x,7.593170103275463e-09
10.1002/j.1460-2075.1992.tb05566.x,7.593170103275463e-09
10.1002/j.1460-2075.1993.tb06029.x,1.2929182604053392e-09
10.1111/j.1751-1097.1993.tb04964.x,1.2929182604053392e-09
10.1073/pnas.89.16.7826,1.2929182604053392e-09
10.1016/0092-8674(91)90320-x,2.5892966924602557e-09
10.1016/s0092-8674(88)91307-4,1.2929182604053392e-09
10.1016/0167-5699(94)90308-5,1.2929182604053392e-09
10.1101/gad.8.6.678,1.2929182604053392e-09
10.1093/nar/21.8.1727,1.2929182604053392e-09
10.1002/j.1460-2075.1990.tb07893.x,7.593170103275463e-09
10.1073/pnas.88.13.5857,1.2929182604053392e-09
10.1073/pnas.85.3.723,1.3309997362164167e-09
10.1073/pnas.89.8.3414,1.2929182604053392e-09
10.1016/0168-9525(91)90456-z,7.593170103275463e-09
10.1016/0168-9525(93)90106-r,1.2929182604053392e-09
10.1016/0168-9525(93)90165-e,7.593170103275463e-09
10.1016/0898-6568(93)90019-i,1.2929182604053392e-09
10.1126/science.2783497,1.2929182604053392e-09
10.1128/jvi.66.8.5018-5029.1992,7.593170103275463e-09
10.1111/j.1432-1033.1991.tb16252.x,1.2929182604053392e-09
10.1093/nar/21.22.5229,1.2929182604053392e-09
10.1128/mcb.11.5.2887-2895.1991,1.2929182604053392e-09
10.1128/mcb.10.10.5473-5485.1990,1.2929182604053392e-09
10.1016/0042-6822(92)90469-6,1.2929182604053392e-09
10.1038/354395a0,7.617133453643797e-09
